,归属行名,创建机构名称,分级结果,客户号,所占本行百分比
329,中国银行德阳黄河新区支行,中国银行德阳罗江支行营业部,A1,34,79.06976744186046%
330,中国银行德阳黄河新区支行,中国银行德阳罗江支行营业部,A2,1,2.3255813953488373%
331,中国银行德阳黄河新区支行,中国银行德阳罗江支行营业部,A3,7,16.27906976744186%
332,中国银行德阳黄河新区支行,中国银行德阳罗江支行营业部,B1,1,2.3255813953488373%
333,中国银行德阳黄河新区支行,中国银行德阳钟鼓楼支行,A1,117,84.17266187050359%
334,中国银行德阳黄河新区支行,中国银行德阳钟鼓楼支行,A2,4,2.877697841726619%
335,中国银行德阳黄河新区支行,中国银行德阳钟鼓楼支行,A3,17,12.23021582733813%
336,中国银行德阳黄河新区支行,中国银行德阳钟鼓楼支行,B1,1,0.7194244604316548%
337,中国银行德阳黄河新区支行,中国银行德阳黄河东路支行,A1,174,84.46601941747572%
338,中国银行德阳黄河新区支行,中国银行德阳黄河东路支行,A2,7,3.3980582524271843%
339,中国银行德阳黄河新区支行,中国银行德阳黄河东路支行,A3,20,9.70873786407767%
340,中国银行德阳黄河新区支行,中国银行德阳黄河东路支行,C,5,2.4271844660194173%
341,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,A1,2812,81.55452436194895%
342,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,A2,9,0.2610208816705336%
343,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,A3,479,13.892111368909513%
344,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,A4,9,0.2610208816705336%
345,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,B1,17,0.4930394431554524%
346,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,B2,1,0.029002320185614848%
347,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,B3,1,0.029002320185614848%
348,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,B4,4,0.11600928074245939%
349,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,B5,12,0.34802784222737815%
350,中国银行德阳黄河新区支行,中国银行德阳黄河新区支行,C,104,3.0162412993039442%
351,中国银行德阳黄河新区支行,中国银行德阳黄河西路支行,A1,1,100.0%
352,中国银行德阳黄河新区支行,中国银行忻州和平街支行,A1,1,100.0%
353,中国银行德阳黄河新区支行,中国银行怀仁支行营业部,A1,1,100.0%
354,中国银行德阳黄河新区支行,中国银行慈溪分行营业部,A2,1,100.0%
355,中国银行德阳黄河新区支行,中国银行慈溪胜山支行,A1,1,100.0%
356,中国银行德阳黄河新区支行,中国银行成都上品金沙支行,A1,1,100.0%
357,中国银行德阳黄河新区支行,中国银行成都东区音乐公园支行,A1,2,66.66666666666666%
358,中国银行德阳黄河新区支行,中国银行成都东区音乐公园支行,A3,1,33.33333333333333%
359,中国银行德阳黄河新区支行,中国银行成都东大街支行,A1,4,100.0%
360,中国银行德阳黄河新区支行,中国银行成都东电支行,A1,1,100.0%
361,中国银行德阳黄河新区支行,中国银行成都中和支行,A1,1,100.0%
362,中国银行德阳黄河新区支行,中国银行成都丽都支行,A1,2,66.66666666666666%
363,中国银行德阳黄河新区支行,中国银行成都丽都支行,A3,1,33.33333333333333%
364,中国银行德阳黄河新区支行,中国银行成都人民南路支行,A3,2,100.0%
365,中国银行德阳黄河新区支行,中国银行成都华侨城支行,A1,2,100.0%
366,中国银行德阳黄河新区支行,中国银行成都华西支行,A1,1,50.0%
367,中国银行德阳黄河新区支行,中国银行成都华西支行,A3,1,50.0%
368,中国银行德阳黄河新区支行,中国银行成都双楠支行,A1,3,75.0%
369,中国银行德阳黄河新区支行,中国银行成都双楠支行,C,1,25.0%
370,中国银行德阳黄河新区支行,中国银行成都同仁路支行,A3,1,100.0%
371,中国银行德阳黄河新区支行,中国银行成都同和路支行,A3,1,100.0%
372,中国银行德阳黄河新区支行,中国银行成都城东支行,A1,1,100.0%
373,中国银行德阳黄河新区支行,中国银行成都城南支行,A1,5,83.33333333333334%
374,中国银行德阳黄河新区支行,中国银行成都城南支行,A3,1,16.666666666666664%
375,中国银行德阳黄河新区支行,中国银行成都大石东路支行,A1,2,100.0%
376,中国银行德阳黄河新区支行,中国银行成都天府大道支行,A1,1,100.0%
377,中国银行德阳黄河新区支行,中国银行成都宏济新路支行,A1,1,100.0%
378,中国银行德阳黄河新区支行,中国银行成都小天北街支行,A3,2,100.0%
379,中国银行德阳黄河新区支行,中国银行成都崔家店支行,A1,1,100.0%
380,中国银行德阳黄河新区支行,中国银行成都府青路支行,A1,1,100.0%
381,中国银行德阳黄河新区支行,中国银行成都开发西区支行个人金融部,A3,1,100.0%
382,中国银行德阳黄河新区支行,中国银行成都开发西区支行营业部,A1,4,80.0%
383,中国银行德阳黄河新区支行,中国银行成都开发西区支行营业部,A3,1,20.0%
384,中国银行德阳黄河新区支行,中国银行成都成华支行营业部,A1,2,100.0%
385,中国银行德阳黄河新区支行,中国银行成都成达支行,A1,2,66.66666666666666%
386,中国银行德阳黄河新区支行,中国银行成都成达支行,A3,1,33.33333333333333%
387,中国银行德阳黄河新区支行,中国银行成都抚琴支行,A1,1,100.0%
388,中国银行德阳黄河新区支行,中国银行成都新南支行,A1,3,100.0%
389,中国银行德阳黄河新区支行,中国银行成都望平街支行,A1,1,100.0%
390,中国银行德阳黄河新区支行,中国银行成都棕南支行,A3,1,100.0%
391,中国银行德阳黄河新区支行,中国银行成都武侯支行营业部,A1,2,100.0%
392,中国银行德阳黄河新区支行,中国银行成都武侯祠大街支行,A1,1,100.0%
393,中国银行德阳黄河新区支行,中国银行成都沙湾支行,A1,2,100.0%
394,中国银行德阳黄河新区支行,中国银行成都火车南站支行,A1,1,100.0%
395,中国银行德阳黄河新区支行,中国银行成都玉洁支行,A1,1,100.0%
396,中国银行德阳黄河新区支行,中国银行成都王府井支行,A1,2,100.0%
397,中国银行德阳黄河新区支行,中国银行成都电子路支行,A1,3,42.857142857142854%
398,中国银行德阳黄河新区支行,中国银行成都电子路支行,A3,3,42.857142857142854%
399,中国银行德阳黄河新区支行,中国银行成都电子路支行,C,1,14.285714285714285%
400,中国银行德阳黄河新区支行,中国银行成都簇锦支行,A1,1,100.0%
401,中国银行德阳黄河新区支行,中国银行成都红星路支行,A1,1,100.0%
402,中国银行德阳黄河新区支行,中国银行成都罗家碾支行,A1,2,100.0%
403,中国银行德阳黄河新区支行,中国银行成都罗浮支行,A1,2,100.0%
404,中国银行德阳黄河新区支行,中国银行成都翡翠城支行,A1,1,100.0%
405,中国银行德阳黄河新区支行,中国银行成都自贸试验区分行营业部,A3,1,100.0%
406,中国银行德阳黄河新区支行,中国银行成都航天城支行,A1,1,50.0%
407,中国银行德阳黄河新区支行,中国银行成都航天城支行,A3,1,50.0%
408,中国银行德阳黄河新区支行,中国银行成都航空路支行,A1,3,100.0%
409,中国银行德阳黄河新区支行,中国银行成都茶店子支行,A1,1,100.0%
410,中国银行德阳黄河新区支行,中国银行成都蜀汉路支行,A1,1,100.0%
411,中国银行德阳黄河新区支行,中国银行成都蜀西路支行,A1,4,100.0%
412,中国银行德阳黄河新区支行,中国银行成都蜀跃路支行,A1,1,50.0%
413,中国银行德阳黄河新区支行,中国银行成都蜀跃路支行,A3,1,50.0%
414,中国银行德阳黄河新区支行,中国银行成都蜀都支行营业部,A1,4,100.0%
415,中国银行德阳黄河新区支行,中国银行成都西南交大支行,A1,2,100.0%
416,中国银行德阳黄河新区支行,中国银行成都金域蓝湾支行,A1,2,100.0%
417,中国银行德阳黄河新区支行,中国银行成都金牛万达广场支行,A1,2,66.66666666666666%
418,中国银行德阳黄河新区支行,中国银行成都金牛万达广场支行,B1,1,33.33333333333333%
419,中国银行德阳黄河新区支行,中国银行成都金牛支行营业部,A1,2,100.0%
420,中国银行德阳黄河新区支行,中国银行成都银都支行,A1,2,100.0%
421,中国银行德阳黄河新区支行,中国银行成都锦江支行营业部,A1,6,85.71428571428571%
422,中国银行德阳黄河新区支行,中国银行成都锦江支行营业部,B1,1,14.285714285714285%
423,中国银行德阳黄河新区支行,中国银行成都长城园支行,A1,1,100.0%
424,中国银行德阳黄河新区支行,中国银行成都青华路支行,A1,1,100.0%
425,中国银行德阳黄河新区支行,中国银行成都青白江安居路支行,A1,3,100.0%
426,中国银行德阳黄河新区支行,中国银行成都青白江怡湖西路支行,A1,1,100.0%
427,中国银行德阳黄河新区支行,中国银行成都青羊支行营业部,A1,1,50.0%
428,中国银行德阳黄河新区支行,中国银行成都青羊支行营业部,A3,1,50.0%
429,中国银行德阳黄河新区支行,中国银行成都高攀支行,A1,3,100.0%
430,中国银行德阳黄河新区支行,中国银行成都龙泉驿东街支行,A1,1,100.0%
431,中国银行德阳黄河新区支行,中国银行成都龙泉驿北泉支行,A1,2,100.0%
432,中国银行德阳黄河新区支行,中国银行成都龙泉驿十陵支行,A1,1,33.33333333333333%
433,中国银行德阳黄河新区支行,中国银行成都龙泉驿十陵支行,A2,1,33.33333333333333%
434,中国银行德阳黄河新区支行,中国银行成都龙泉驿十陵支行,A3,1,33.33333333333333%
435,中国银行德阳黄河新区支行,中国银行成都龙泉驿恒大绿洲支行,A1,2,100.0%
436,中国银行德阳黄河新区支行,中国银行成都龙泉驿支行营业部,A1,4,66.66666666666666%
437,中国银行德阳黄河新区支行,中国银行成都龙泉驿支行营业部,A2,1,16.666666666666664%
438,中国银行德阳黄河新区支行,中国银行成都龙泉驿支行营业部,B1,1,16.666666666666664%
439,中国银行德阳黄河新区支行,中国银行成都龙泉驿龙城支行,A2,1,100.0%
440,中国银行德阳黄河新区支行,中国银行拉萨市夺底路支行,A1,1,100.0%
441,中国银行德阳黄河新区支行,中国银行拉萨市柳梧支行,A3,1,100.0%
442,中国银行德阳黄河新区支行,中国银行攀枝花中心广场支行,A1,2,100.0%
443,中国银行德阳黄河新区支行,中国银行攀枝花分行临江路支行,A1,1,100.0%
444,中国银行德阳黄河新区支行,中国银行攀枝花分行营业部,A1,2,100.0%
445,中国银行德阳黄河新区支行,中国银行攀枝花新宏路支行,A2,1,100.0%
446,中国银行德阳黄河新区支行,中国银行攀枝花清香坪东街支行,A1,1,100.0%
447,中国银行德阳黄河新区支行,中国银行攀枝花金曦苑支行,A1,2,100.0%
448,中国银行德阳黄河新区支行,中国银行敦煌市七里镇支行,A1,1,100.0%
449,中国银行德阳黄河新区支行,中国银行敦煌市阳关东路支行,A1,1,100.0%
450,中国银行德阳黄河新区支行,中国银行文山州分行个人数字金融部,A1,1,100.0%
451,中国银行德阳黄河新区支行,中国银行文昌支行营业部,A1,1,100.0%
452,中国银行德阳黄河新区支行,中国银行新乐支行,A1,1,100.0%
453,中国银行德阳黄河新区支行,中国银行新余市仙来中大道支行,A1,1,100.0%
454,中国银行德阳黄河新区支行,中国银行新津支行营业部,A1,2,100.0%
455,中国银行德阳黄河新区支行,中国银行新津武阳路支行,A1,1,50.0%
456,中国银行德阳黄河新区支行,中国银行新津武阳路支行,A3,1,50.0%
457,中国银行德阳黄河新区支行,中国银行新都博海路支行,A1,2,100.0%
458,中国银行德阳黄河新区支行,中国银行新都大丰支行,C,1,100.0%
459,中国银行德阳黄河新区支行,中国银行新都建设路支行,A1,1,100.0%
460,中国银行德阳黄河新区支行,中国银行新都支行营业部,A1,4,100.0%
461,中国银行德阳黄河新区支行,中国银行新都新繁支行,A1,1,100.0%
462,中国银行德阳黄河新区支行,中国银行新都石油大学支行,A1,1,100.0%
463,中国银行德阳黄河新区支行,中国银行新都马超西路支行,A1,1,100.0%
464,中国银行德阳黄河新区支行,中国银行无锡高新技术产业开发区支行营业部,A1,1,50.0%
465,中国银行德阳黄河新区支行,中国银行无锡高新技术产业开发区支行营业部,A3,1,50.0%
466,中国银行德阳黄河新区支行,中国银行昆山千灯支行,A1,1,50.0%
467,中国银行德阳黄河新区支行,中国银行昆山千灯支行,A3,1,50.0%
468,中国银行德阳黄河新区支行,中国银行昆山张浦支行,A1,1,100.0%
469,中国银行德阳黄河新区支行,中国银行昆山陆家支行,A1,1,100.0%
470,中国银行德阳黄河新区支行,中国银行昆明市八一支行,A1,2,100.0%
471,中国银行德阳黄河新区支行,中国银行昆明市安宁支行营业部,A1,1,100.0%
472,中国银行德阳黄河新区支行,中国银行昆明市官渡支行营业部,A1,1,100.0%
473,中国银行德阳黄河新区支行,中国银行昆明市崇仁支行,A1,1,100.0%
474,中国银行德阳黄河新区支行,中国银行昆明市护国门支行营业部,A1,1,100.0%
475,中国银行德阳黄河新区支行,中国银行昆明市机场支行营业部,A1,1,100.0%
476,中国银行德阳黄河新区支行,中国银行昆明市滇池路支行营业部,A3,1,100.0%
477,中国银行德阳黄河新区支行,中国银行昆明市马街支行,A3,1,100.0%
478,中国银行德阳黄河新区支行,中国银行曲靖市南市支行,A1,1,100.0%
479,中国银行德阳黄河新区支行,中国银行杭州九堡支行,A3,1,100.0%
480,中国银行德阳黄河新区支行,中国银行杭州余杭新大地支行,A1,1,100.0%
481,中国银行德阳黄河新区支行,中国银行杭州市钱塘新区支行营业部,A3,1,100.0%
482,中国银行德阳黄河新区支行,中国银行杭州文一支行,A1,1,100.0%
483,中国银行德阳黄河新区支行,中国银行杭州祥园路支行,A1,1,100.0%
484,中国银行德阳黄河新区支行,中国银行杭州综合保税区支行,A1,1,100.0%
485,中国银行德阳黄河新区支行,中国银行柯桥支行营业部,A3,1,100.0%
486,中国银行德阳黄河新区支行,中国银行格尔木分行营业部,A1,1,100.0%
487,中国银行德阳黄河新区支行,中国银行桐庐广场路支行,A1,1,100.0%
